abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"Out of this heterogeneous muss of Americans and Englishmen, Chinansen, Swedes, Norwegians and Frenelunen, it is now necessary to construct an or  deny and respectable ; a society which shall obey law, administer ,  the !y of the State, and  employment and subsist ence to every individual member. The  ble haul: which lms sul:plied material fur the first revolution in the condition of the  s finances still remains undrained, and  forth monthly  of the            currency. Lynch-lute has been introduced to punish ;:               of it, and to  any further destruction of property or life; but it has not proved  for the c:mnr . Latvs  been made and tln y  Ire . If they are not so obeyed, the pcu:rlty :st  to  should be . Lynch law is no more to be justified in California than it is in the State of Illinois or in the city of Phihulcl I:lain. LatS'a :11'l'        to be , and no ono  or body of men can  usurp,a   five accorded only to tire law.  ",https://www.nytimes.com/1851/09/24/archives/society-in-california.html,,,2,The New York Times,[],"{'main': 'Society in California.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Society in California.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-24T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/eb431702-29d8-5eb7-9d2d-ce3d76bd5781,0,nyt://article/eb431702-29d8-5eb7-9d2d-ce3d76bd5781
,https://www.nytimes.com/1851/09/24/archives/newyork-city.html,,,2,The New York Times,[],"{'main': 'NEW-YORK CITY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-YORK CITY.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-24T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/ee1eca02-7169-540f-a9d1-a103288b415c,0,nyt://article/ee1eca02-7169-540f-a9d1-a103288b415c
Mr Clay's tribute to,https://www.nytimes.com/1851/09/25/archives/an-appeal-to-the-american-public-in-behalf-of-the-very-rev-father.html,Mr Clay's tribute to,,2,The New York Times,[],"{'main': 'An Appeal to the American Public, in Behalf of the Very Rev. Father Mathew.', 'kicker': None, 'content_kicker': None, 'print_headline': 'An Appeal to the American Public, in Behalf of the Very Rev. Father Mathew.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Clay, Henry', 'rank': 1, 'major': 'N'}]",1851-09-25T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/ee9467f3-2326-570c-a78a-44bc748d5b79,0,nyt://article/ee9467f3-2326-570c-a78a-44bc748d5b79
"The ship-of-war North Carolina is still the receiving-ship of this station. She is lying moored off the Navy-Yard, at Brooklyn, where visitors are received with courtesy. Strangers at present in the city, would find a morning spent at the Navy--Yard. more than ordinarily interesting.  ",https://www.nytimes.com/1851/09/24/archives/naval-intelligence.html,,,2,The New York Times,[],"{'main': 'Naval Intelligence.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Naval Intelligence.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-24T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/ef254883-dbd0-530d-a9f4-8998c3345711,0,nyt://article/ef254883-dbd0-530d-a9f4-8998c3345711
"In your remarks, to-day, upon the Ecclesiastical Titles Bill, recently passed in England, it is evident you are ignorant of its purport. It does not declare the office of a Catholic bishop or Cardinal illegal, or nullify marriages performed by Catholic priests.  ",https://www.nytimes.com/1851/09/25/archives/the-english-ecclesiastical-titles-bill.html,,,2,The New York Times,[],"{'main': 'The English Ecclesiastical Titles Bill.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The English Ecclesiastical Titles Bill.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-25T05:00:00+0000,article,None,Archives,"{'original': 'J. R', 'person': [{'firstname': 'J.', 'middlename': 'R', 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/f1b79b48-5d73-5a60-9ea7-5933663441d5,0,nyt://article/f1b79b48-5d73-5a60-9ea7-5933663441d5
Explosion of the James Jackson,https://www.nytimes.com/1851/09/24/archives/latest-intelligence-dreadful-steamboat-accidentthirtyfive-persons.html,Explosion of the James Jackson,,2,The New York Times,[],"{'main': 'LATEST INTELLIGENCE; Dreadful Steamboat Accident--Thirty-five Persons Killed and Wounded. The Great Telegraph Case--Morse versus Bain. From Washington--Extension of the Capitol-- The Texas Debt. Portland and Halifax Railway. Items from South. The Canal Breaks. Navigation of the Ohio.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LATEST INTELLIGENCE; Dreadful Steamboat Accident--Thirty-five Persons Killed and Wounded. The Great Telegraph Case--Morse versus Bain. From Washington--Extension of the Capitol-- The Texas Debt. Portland and Halifax Railway. Items from South. The Canal Breaks. Navigation of the Ohio.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-24T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/f2666608-a530-508b-a972-c55d4cff1fa5,0,nyt://article/f2666608-a530-508b-a972-c55d4cff1fa5
,https://www.nytimes.com/1851/09/25/archives/special-notices.html,,,3,The New York Times,[],"{'main': 'SPECIAL NOTICES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SPECIAL NOTICES.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-25T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/f693f750-cee6-5f09-b183-71b5b5d97db8,0,nyt://article/f693f750-cee6-5f09-b183-71b5b5d97db8
,https://www.nytimes.com/1851/09/25/archives/article-4-no-title.html,,,2,The New York Times,[],"{'main': 'Article 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-25T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/f761fe41-a0c7-5ad1-b823-e5d703c296b9,0,nyt://article/f761fe41-a0c7-5ad1-b823-e5d703c296b9
,https://www.nytimes.com/1851/09/23/archives/article-8-no-title.html,,,2,The New York Times,[],"{'main': 'Article 8 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 8 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-23T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/f88c55be-76ed-5577-aac1-24ee47e60a39,0,nyt://article/f88c55be-76ed-5577-aac1-24ee47e60a39
,https://www.nytimes.com/1851/09/24/archives/passengers-arrived.html,,,4,The New York Times,[],"{'main': 'Passengers Arrived.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Passengers Arrived.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-24T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/f8e883c5-540d-5c4d-a4f4-7885e1c9eda3,0,nyt://article/f8e883c5-540d-5c4d-a4f4-7885e1c9eda3
,https://www.nytimes.com/1851/09/24/archives/the-murder-at-oakland-cottage.html,,,1,The New York Times,[],"{'main': 'THE MURDER AT OAKLAND COTTAGE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE MURDER AT OAKLAND COTTAGE.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-24T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/fb9bc354-aee5-54cc-b57b-9ad3ad13ed5e,0,nyt://article/fb9bc354-aee5-54cc-b57b-9ad3ad13ed5e
,https://www.nytimes.com/1851/09/25/archives/the-yacht-america.html,,,2,The New York Times,[],"{'main': 'The Yacht America.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Yacht America.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-25T05:00:00+0000,article,None,Archives,"{'original': 'JUSTICE', 'person': [{'firstname': 'Justice', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/ff97ad75-342d-5f93-ab50-f2fbc9a5a098,0,nyt://article/ff97ad75-342d-5f93-ab50-f2fbc9a5a098
"OUR CANADIAN GUESTS have mostly left the city for their homes. A very few, however, yet remain for the purpose of seeing all the ""notions"" and other matters of interest about our city. Yesterday, a party of architects and engineers from Toronto, visited the station-houses of the various railways in the city.  ",https://www.nytimes.com/1851/09/26/archives/article-9-no-title.html,,,4,The New York Times,[],"{'main': 'Article 9 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 9 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-26T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/001a0d91-4c98-5ec3-89b4-17bab7ccf0fc,0,nyt://article/001a0d91-4c98-5ec3-89b4-17bab7ccf0fc
,https://www.nytimes.com/1851/09/25/archives/marine-intelligence-port-of-newyor-cleared-arrived-by-telegraph.html,,,4,The New York Times,[],"{'main': 'MARINE INTELLIGENCE.; PORT OF NEW-YOR..... Cleared. Arrived. By Telegraph. Spoken, & c.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.; PORT OF NEW-YOR..... Cleared. Arrived. By Telegraph. Spoken, & c.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-25T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/033f3e72-1238-58b2-bce4-693a3fb926a6,0,nyt://article/033f3e72-1238-58b2-bce4-693a3fb926a6
,https://www.nytimes.com/1851/09/27/archives/death-of-hon-lucas-lyon.html,,,2,The New York Times,[],"{'main': 'Death of Hon Lucas Lyon.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Death of Hon Lucas Lyon.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-27T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/03ebc692-e862-546f-8c23-4a71ce1d8303,0,nyt://article/03ebc692-e862-546f-8c23-4a71ce1d8303
Papal Court and the French press,https://www.nytimes.com/1851/09/25/archives/three-days-later-from-europe-arrival-of-the-steamer-africa-arrest.html,Papal Court and the French press,,4,The New York Times,[],"{'main': 'THREE DAYS LATER FROM EUROPE.; ARRIVAL OF THE STEAMER AFRICA. Arrest of Hungarians in France. THE POTATO CROP IN IRELAND. THE CUBAN QUESTION IN ENGLAND. The Cuban Question in England, American Inroads. Arrival of the Persian Ambassader. ITALY. RUSSIA. IRELAND. FRANCE. SPAIN. SWEDEN. NEW SOUTH WALES. THE LEVANT. MARKETS. AUSTRIA. DENMARK.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THREE DAYS LATER FROM EUROPE.; ARRIVAL OF THE STEAMER AFRICA. Arrest of Hungarians in France. THE POTATO CROP IN IRELAND. THE CUBAN QUESTION IN ENGLAND. The Cuban Question in England, American Inroads. Arrival of the Persian Ambassader. ITALY. RUSSIA. IRELAND. FRANCE. SPAIN. SWEDEN. NEW SOUTH WALES. THE LEVANT. MARKETS. AUSTRIA. DENMARK.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Persia', 'rank': 1, 'major': 'N'}]",1851-09-25T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/048499b0-5977-5ba5-96a8-6388f2462a4e,0,nyt://article/048499b0-5977-5ba5-96a8-6388f2462a4e
"SUFFOLK COUNTY FAIR.--The annual Fair of the Suffolk County Agricultural Society took place on Friday at Smithtown. The attendance was unusually large, and the display of stock, agricultural and domestic products and fancy articles, exceeded by far those of any previous year, and was indeed highly creditable to our friends at the east end of Long Island,  ",https://www.nytimes.com/1851/09/27/archives/article-10-no-title.html,,,2,The New York Times,[],"{'main': 'Article 10 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 10 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-27T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/06f57f6c-82b7-59ed-aea9-c701f0d8cd9d,0,nyt://article/06f57f6c-82b7-59ed-aea9-c701f0d8cd9d
"From The Albany Evening Journal. The following is the Apportionment by the State Superintendent of the sum of $800,000, directed to be raised on the Real and Personal Property of the State by the ""Act for the Establishment of Free Schools throughout the State,"" passed in April last;  ",https://www.nytimes.com/1851/09/26/archives/satte-tax-for-the-support-of-schools.html,,,3,The New York Times,[],"{'main': 'Satte Tax for the Support of Schools.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Satte Tax for the Support of Schools.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-26T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/07fd59a8-59e0-5c99-b83f-cafc206bd8be,0,nyt://article/07fd59a8-59e0-5c99-b83f-cafc206bd8be
,https://www.nytimes.com/1851/09/27/archives/article-19-no-title.html,,,4,The New York Times,[],"{'main': 'Article 19 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 19 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-27T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/0915c14b-f82f-5cde-b5f8-d028fb48c799,0,nyt://article/0915c14b-f82f-5cde-b5f8-d028fb48c799
Becomes a City - Salaries of Officers,https://www.nytimes.com/1851/09/27/archives/williamsburg.html,Becomes a City - Salaries of Officers,,1,The New York Times,[],"{'main': 'WILLIAMSBURG.', 'kicker': None, 'content_kicker': None, 'print_headline': 'WILLIAMSBURG.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-27T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/096efdd0-6e71-5a7b-bd07-ba31843175e9,0,nyt://article/096efdd0-6e71-5a7b-bd07-ba31843175e9
Attack upon at Tamaqua,https://www.nytimes.com/1851/09/25/archives/philadelphia-outrage-on-gov-jonnstonanother-fugitive-slave-casethe.html,Attack upon at Tamaqua,,1,The New York Times,[],"{'main': 'PHILADELPHIA.; Outrage on Gov. Jonnston--Another Fugitive Slave Case--The Christiana Tragedy.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PHILADELPHIA.; Outrage on Gov. Jonnston--Another Fugitive Slave Case--The Christiana Tragedy.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-25T05:00:00+0000,article,None,Archives,"{'original': 'Correspondence of the New-York Daily Times', 'person': [{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/09af275d-aedc-53f6-9e5f-6d7e1e3eda89,0,nyt://article/09af275d-aedc-53f6-9e5f-6d7e1e3eda89
,https://www.nytimes.com/1851/09/26/archives/financial.html,,,3,The New York Times,[],"{'main': 'FINANCIAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-26T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/0a7e5d9d-3c2f-5d97-be3c-6bb22678543a,0,nyt://article/0a7e5d9d-3c2f-5d97-be3c-6bb22678543a
"NORTH-BROOKLYN.--Brooklyn ultimately must become the most populous city in the country--as well as one occupying the greatest extent of territory. Her position alongside the great commercial city of the Western World, and the advantages she offers for residences to those doing business in the metropolis, must, in point of population at least, place her at the head of American cities.  ",https://www.nytimes.com/1851/09/27/archives/brooklyn.html,,,1,The New York Times,[],"{'main': 'BROOKLYN.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BROOKLYN.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-27T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/0e6c6362-5be3-5ec6-92a2-154b98ba0d95,0,nyt://article/0e6c6362-5be3-5ec6-92a2-154b98ba0d95
"The Convention for the proposed' Sunbury and Eric Railroad, met at Sanson-sreet Hall, this morning. A large number of the most influential businessn men of the city were present, together with a great many from the interior of the State.  ",https://www.nytimes.com/1851/09/26/archives/sunbury-and-eric-railroad-convention.html,,,2,The New York Times,[],"{'main': 'Sunbury and Eric Railroad Convention.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Sunbury and Eric Railroad Convention.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-26T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/0f35fcb8-29ad-58b6-90c0-4c1fb51787f0,0,nyt://article/0f35fcb8-29ad-58b6-90c0-4c1fb51787f0
